Time,x,y,v_x,v_y,x_target,y_target,error_x,error_y,euclidean
0 days 00:00:05.346490860,9.657887853447257,9.4998248861021,1.4367804587761626,1.4327412854749595,12.806974409999999,12.806974409999999,3.149086556552742,3.3071495238978983,4.5666162652536615
0 days 00:00:05.362935305,9.644799300471265,9.40180676342803,1.4302414802934442,1.3837719000694155,12.8306004995,12.8306004995,3.1858011990287345,3.4287937360719685,4.680379873926825
0 days 00:00:05.368388176,9.676358088469993,9.403222986518111,1.4460080998764424,1.3844794383534222,12.844310282999999,12.844310282999999,3.167952194530006,3.4410872964818875,4.677285846389603
0 days 00:00:05.372246504,9.696286672363671,9.455542651874214,1.455964325099419,1.4106180929941718,12.8580200665,12.8580200665,3.161733394136329,3.4024774146257855,4.644718571951954
0 days 00:00:05.392857075,9.769084888618645,9.526073556523922,1.455964325099419,1.4106180929941718,12.900490045,12.900490045,3.131405156381355,3.3744164884760774,4.60351875103284
0 days 00:00:05.399935007,9.748868054835498,9.64938193814884,1.4458284340776557,1.472439856561429,12.934080282666667,12.934080282666667,3.185212227831169,3.2846983445178264,4.575458463455148
0 days 00:00:05.405233622,9.679769821341688,9.592805022357632,1.4111854147007288,1.4440745121678265,12.938910325333334,12.938910325333334,3.2591405039916452,3.346105302975701,4.671018895633052
0 days 00:00:05.472023249,9.703480272409973,9.568586780733323,1.4230728620964397,1.4319324794204742,13.050436575666666,13.050436575666666,3.346956303256693,3.4818497949333427,4.829637097172734
0 days 00:00:05.472026348,9.774633915514793,9.640183404704349,1.4230728620964397,1.4319324794204742,13.055713335333333,13.055713335333333,3.281079419818541,3.415529930628985,4.736172174465284
0 days 00:00:05.472029209,9.764591659512323,9.66821102420436,1.418020170431968,1.4460343823582111,13.060990095000001,13.060990095000001,3.296398435487678,3.3927790707956405,4.730453727573555
0 days 00:00:05.486082315,9.74555821414201,9.626127037722554,1.4084436240120062,1.4248601155747205,13.066266854666667,13.066266854666667,3.320708640524657,3.4401398169441126,4.781387647470072
0 days 00:00:05.486102343,9.81598039534261,9.69737004350129,1.4084436240120062,1.4248601155747205,13.071543614333333,13.071543614333333,3.255563218990723,3.374173570832042,4.688682027920713
0 days 00:00:05.499588966,9.763927728797714,9.67342299496653,1.3821791219835562,1.412777020767768,13.122207164999999,13.122207164999999,3.3582794362022845,3.44878417003347,4.8137462566168345
0 days 00:00:05.509278059,9.812036006678364,9.546934346275508,1.4064533819946492,1.348953943284201,13.127794265999999,13.127794265999999,3.315758259321635,3.5808599197244906,4.8802469813472475
0 days 00:00:05.509283304,9.83407871629544,9.522820813071268,1.4175755939749106,1.3367868443862103,13.133381367,13.133381367,3.2993026507045595,3.6105605539287318,4.890965701631149
0 days 00:00:05.511750460,9.80974570453712,9.634116588458344,1.4052977515682514,1.392943969706401,13.149072851714285,13.149072851714285,3.3393271471771655,3.5149562632559412,4.848301076508817
0 days 00:00:05.527672052,9.733649828600932,9.648689352284766,1.3669016343172962,1.400297029798895,13.159177235428572,13.159177235428572,3.4255274068276407,3.5104878831438064,4.904871373708671
0 days 00:00:05.532453537,9.709546884484432,9.658053149052348,1.3547398784139095,1.405021772555042,13.169281619142858,13.169281619142858,3.4597347346584257,3.5112284700905096,4.929349835767
0 days 00:00:05.537796497,9.810197529653491,9.655324213331642,1.4055257314677094,1.4036448183559684,13.179386002857143,13.179386002857143,3.3691884732036517,3.5240617895255006,4.875494073872106
0 days 00:00:05.537838221,9.880473816226877,9.72550645424944,1.4055257314677094,1.4036448183559684,13.189490386571428,13.189490386571428,3.3090165703445518,3.463983932321989,4.790488007103215
0 days 00:00:05.552416801,9.829887268156147,9.749389458452358,1.3798556601595413,1.4157642146050455,13.199594770285715,13.199594770285715,3.369707502129568,3.4502053118333578,4.82274251269041
0 days 00:00:05.553306341,9.9685875779221,9.754908518526715,1.450238933538443,1.4185648537288051,13.217633962,13.217633962,3.2490463840779,3.4627254434732855,4.748343911593487
0 days 00:00:05.555557251,9.98318484397131,9.868857978604076,1.457646295271519,1.4763883439108862,13.233334619666667,13.233334619666667,3.2501497756953572,3.3644766410625913,4.677945770603631
0 days 00:00:05.598073721,10.006710272575598,9.852034132660055,1.4695842402956176,1.467851107401749,13.241100469333334,13.241100469333334,3.2343901967577366,3.389066336673279,4.684767932273123
0 days 00:00:05.598083019,10.084645882927497,9.803119940749932,1.5091325540564544,1.4430296708301384,13.248866319000001,13.248866319000001,3.1642204360725046,3.4457463782500692,4.678189721599835
0 days 00:00:05.598091602,10.077070975010376,9.871532912978196,1.5052886778917198,1.477745735524805,13.256632168666666,13.256632168666666,3.1795611936562906,3.38509925568847,4.644190602792659
0 days 00:00:05.598095417,10.152335408904962,9.945420199754436,1.5052886778917198,1.477745735524805,13.264398018333333,13.264398018333333,3.1120626094283708,3.3189778185788974,4.54978542848131
0 days 00:00:05.613799810,10.087136417219345,9.99348316050276,1.4719618117577622,1.502313413911376,13.351255654,13.351255654,3.2641192367806546,3.3577724934972384,4.682852817461615
0 days 00:00:05.638333559,10.16073450780723,10.068598831198328,1.4719618117577622,1.502313413911376,13.377858161,13.377858161,3.21712365319277,3.309259329801673,4.615309514194234
0 days 00:00:05.652869701,10.14068741065561,10.031536452435866,1.4616616530612565,1.4832708373210537,13.408093452,13.408093452,3.2674060413443886,3.3765569995641336,4.698625268131026
0 days 00:00:05.729568958,10.09808203855963,10.05896087459386,1.439771097506343,1.49736145095209,13.4936206335,13.4936206335,3.395538594940371,3.4346597589061414,4.829758794099227
0 days 00:00:05.729572535,10.060028201667778,10.040678140591853,1.4202191116984957,1.4879678185372605,13.505163669,13.505163669,3.4451354673322214,3.4644855284081473,4.8858590201539664
0 days 00:00:05.731423140,10.131039157252705,10.115076531518715,1.4202191116984957,1.4879678185372605,13.516706704499999,13.516706704499999,3.3856675472472944,3.4016301729812835,4.799357516816203
0 days 00:00:05.740889311,10.202050112837629,10.189474922445578,1.4202191116984957,1.4879678185372605,13.612736344,13.612736344,3.410686231162371,3.4232614215544217,4.832338908617997
0 days 00:00:05.755676270,10.188905790342243,10.171243677108038,1.4134339422037097,1.4785567522948055,13.62133193,13.62133193,3.432426139657757,3.4500882528919625,4.866688623381299
0 days 00:00:05.755680084,10.231043529212103,10.27645643002368,1.435234642701934,1.5329904209354448,13.629927516,13.629927516,3.3988839867878973,3.35347108597632,4.774744043414515
0 days 00:00:05.794100285,10.3028052613472,10.353105951070452,1.435234642701934,1.5329904209354448,13.698888063,13.698888063,3.396082801652801,3.345782111929548,4.76735108170037
0 days 00:00:05.812360525,10.339398902796264,10.274552754809651,1.4541954365282106,1.4922885148196203,13.733213583333333,13.733213583333333,3.3938146805370693,3.4586608285236817,4.845648853620436
0 days 00:00:05.840074778,10.412108674622676,10.349167180550634,1.4541954365282106,1.4922885148196203,13.748612244666667,13.748612244666667,3.336503570043991,3.3994450641160334,4.763242888711341
0 days 00:00:05.843630552,10.467581972930493,10.413782066137353,1.4829444898069943,1.5257751984133612,13.786070823,13.786070823,3.3184888500695067,3.3722887568626465,4.731247161975143
0 days 00:00:05.883322239,10.52019700972838,10.426151731774588,1.510212248211663,1.532185781293658,13.900169690666667,13.900169690666667,3.3799726809382875,3.4740179588920785,4.8469594698732354
0 days 00:00:05.903661728,10.595707622138963,10.502761020839271,1.510212248211663,1.532185781293658,13.908471743333333,13.908471743333333,3.3127641211943697,3.405710722494062,4.751133722384977
0 days 00:00:05.955823898,10.67121823454955,10.579370309903954,1.510212248211663,1.532185781293658,14.03191781,14.03191781,3.3606995754504503,3.4525475000960455,4.81813095264671
0 days 00:00:06.005468130,10.676005911446277,10.64713726158597,1.5126880582281723,1.567229519912973,14.135846614,14.135846614,3.4598407025537234,3.4887093524140305,4.91340926777615
0 days 00:00:06.005471945,10.751640314357685,10.72549873758162,1.5126880582281723,1.567229519912973,14.146959304,14.146959304,3.3953189896423144,3.4214605664183786,4.820226493535515
